age,gender,occupation,daily_screen_time_hours,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day
43,Female,Student,1.47,5.64,9.11,2.42,0,1,278
52,Female,Freelancer,3.45,4.41,7.24,5.31,1,92,94
32,Female,Software Engineer,7.33,4.16,4.65,10.0,0,7,124
20,Female,Manager,9.28,7.82,2.63,10.0,1,3,103
40,Female,Researcher,9.36,4.65,4.76,10.0,4,64,104
46,Female,Student,5.68,4.08,6.7,7.58,1,58,100
51,Female,Doctor,3.81,6.19,6.02,6.37,0,64,202
50,Male,Manager,9.29,5.61,3.22,10.0,0,110,113
58,Male,Teacher,8.08,4.33,5.19,9.14,3,28,99
58,Female,Doctor,6.28,4.26,6.07,7.82,4,43,183
40,Female,Student,8.51,8.57,5.19,10.0,2,37,184
24,Female,Researcher,5.13,8.7,5.18,8.03,0,88,209
20,Female,Researcher,2.01,6.41,8.97,2.94,4,17,283
49,Male,Doctor,9.44,8.24,3.74,10.0,3,75,108
48,Female,Freelancer,5.81,8.0,7.58,6.11,0,10,284
35,Other,Student,7.26,6.9,3.62,10.0,4,4,41
24,Female,Designer,4.53,7.75,8.35,7.03,4,60,268
58,Male,Software Engineer,2.22,8.65,8.44,4.07,1,6,186
18,Male,Software Engineer,3.45,6.83,6.89,3.71,3,58,179
31,Female,Researcher,1.39,6.56,8.54,4.26,3,52,188
49,Male,Manager,1.79,4.02,7.38,4.54,1,36,220
23,Male,Student,2.84,6.71,7.05,4.0,4,106,65
56,Female,Researcher,6.05,8.09,6.9,6.66,1,60,117
27,Male,Software Engineer,9.94,7.81,4.41,10.0,1,34,38
24,Female,Teacher,8.59,7.23,6.59,9.71,4,116,168
43,Female,Manager,1.77,4.12,9.8,2.06,2,32,174
51,Female,Teacher,8.58,8.63,4.07,10.0,0,72,110
47,Female,Software Engineer,5.83,6.15,6.82,6.85,4,16,105
53,Female,Student,6.94,6.86,5.95,8.23,1,59,152
38,Female,Manager,2.17,5.99,7.12,5.14,3,110,30
34,Female,Teacher,4.56,5.74,7.01,6.1,4,46,188
50,Female,Freelancer,8.96,6.55,4.21,10.0,3,66,145
27,Male,Software Engineer,4.83,6.47,5.31,8.06,2,103,151
59,Female,Doctor,2.14,5.78,7.51,3.62,2,16,170
29,Male,Teacher,3.8,8.02,6.44,4.89,2,102,228
33,Male,Designer,2.99,4.25,5.72,7.04,0,76,23
58,Male,Manager,7.18,4.59,5.57,9.74,2,2,47
49,Female,Teacher,9.2,4.41,6.25,9.84,1,82,30
32,Male,Manager,7.6,6.82,4.35,10.0,2,36,148
44,Female,Software Engineer,8.59,6.06,3.6,10.0,0,45,181
45,Female,Researcher,8.25,6.26,5.93,10.0,2,69,116
34,Male,Software Engineer,1.13,6.88,9.53,1.46,4,33,53
19,Female,Manager,2.12,5.62,7.77,3.06,3,98,75
53,Male,Software Engineer,4.81,4.92,7.95,5.55,1,38,81
24,Female,Student,2.01,5.53,8.23,2.19,1,77,275
30,Female,Manager,7.61,8.97,4.14,10.0,2,117,124
32,Male,Student,1.63,8.76,7.35,3.93,0,11,55
42,Other,Manager,4.75,8.78,6.57,7.04,3,27,168
40,Female,Doctor,4.53,4.14,5.94,6.48,0,38,141
39,Female,Doctor,5.89,4.45,6.09,7.42,2,65,141
43,Female,Teacher,6.66,4.23,4.71,9.76,0,38,175
50,Female,Software Engineer,9.52,8.08,3.11,10.0,3,112,277
28,Male,Researcher,3.44,8.96,7.95,3.41,3,37,143
27,Male,Doctor,6.99,6.71,3.74,10.0,0,88,196
42,Female,Software Engineer,1.32,7.5,6.78,2.95,2,90,102
54,Female,Teacher,1.01,5.76,9.64,1.0,3,55,124
55,Male,Student,1.23,7.83,9.68,1.3,0,33,74
58,Other,Doctor,5.04,7.28,6.17,6.08,0,27,238
41,Male,Researcher,6.0,8.0,8.07,6.02,1,106,277
57,Male,Designer,1.06,6.5,8.52,1.0,3,105,234
50,Male,Researcher,4.57,4.97,8.35,4.66,1,61,159
34,Female,Designer,1.37,6.38,6.72,4.13,3,45,45
41,Female,Designer,6.88,5.56,4.61,9.85,2,26,49
54,Male,Freelancer,6.68,7.47,5.99,9.85,1,72,161
19,Female,Designer,8.06,4.68,5.98,10.0,1,92,34
49,Male,Designer,5.92,5.66,6.14,6.53,2,71,212
41,Female,Designer,6.61,4.03,4.19,10.0,4,117,292
26,Male,Designer,3.51,8.08,9.53,2.22,1,51,114
21,Female,Doctor,1.77,6.03,9.04,2.93,2,102,70
34,Female,Designer,7.64,7.88,4.16,10.0,2,1,229
34,Female,Researcher,6.51,4.49,4.93,10.0,2,119,134
47,Male,Manager,9.44,4.97,4.23,10.0,3,80,33
57,Male,Manager,9.9,8.25,4.72,10.0,2,102,223
28,Female,Designer,8.63,6.98,4.73,10.0,2,101,135
38,Female,Freelancer,9.87,4.03,6.69,10.0,0,35,132
38,Female,Teacher,6.83,8.53,4.58,10.0,4,77,40
35,Female,Doctor,1.83,8.92,8.07,1.92,1,22,105
46,Other,Researcher,1.81,7.31,7.55,5.54,2,0,288
41,Male,Manager,8.26,7.64,4.32,10.0,0,64,186
27,Male,Researcher,3.13,4.67,6.89,5.39,2,66,149
34,Male,Teacher,1.55,7.83,8.34,3.42,4,103,235
35,Male,Software Engineer,5.25,4.49,4.65,7.76,4,86,174
59,Female,Designer,3.83,8.45,6.54,4.8,1,27,250
37,Female,Researcher,6.29,6.52,7.09,5.64,2,79,102
54,Male,Student,6.4,4.71,3.96,8.38,1,92,63
35,Female,Researcher,7.13,4.44,6.77,8.13,1,96,103
34,Female,Freelancer,6.19,6.2,5.74,8.03,0,31,113
26,Female,Researcher,4.43,4.03,8.13,5.02,2,118,181
31,Male,Freelancer,1.21,8.81,10.0,1.0,3,110,58
46,Female,Freelancer,9.15,4.85,4.1,10.0,3,22,257
48,Male,Designer,3.94,6.1,9.27,3.31,4,46,134
21,Female,Researcher,5.56,7.03,6.26,5.91,3,46,104
35,Female,Designer,6.01,7.37,5.29,8.13,1,45,20
37,Male,Teacher,3.83,6.82,4.7,10.0,1,116,157
26,Male,Freelancer,3.78,4.89,6.06,5.57,0,32,222
30,Female,Freelancer,3.35,6.36,7.6,5.17,4,118,83
32,Male,Freelancer,3.19,5.61,5.63,7.59,4,41,248
44,Male,Software Engineer,1.27,4.45,10.0,1.14,4,96,180
32,Female,Teacher,9.62,5.94,3.24,10.0,3,37,37
45,Male,Doctor,6.36,7.04,5.51,8.62,0,66,197
54,Male,Freelancer,1.97,4.51,6.68,3.07,0,33,57
36,Female,Software Engineer,6.33,4.82,5.36,9.71,0,48,133
43,Male,Researcher,3.09,4.43,7.75,4.33,0,27,230
43,Male,Manager,3.8,4.01,7.66,6.71,0,7,189
42,Female,Software Engineer,8.21,8.68,5.72,10.0,2,48,127
43,Male,Researcher,8.97,8.19,6.56,7.02,1,72,133
43,Female,Software Engineer,7.3,5.16,5.61,8.89,2,4,155
45,Other,Teacher,9.39,6.89,3.92,10.0,1,30,92
35,Female,Designer,9.15,8.01,4.66,10.0,1,52,229
49,Male,Designer,5.96,5.83,6.38,6.33,2,34,145
20,Male,Designer,9.17,7.7,3.69,10.0,1,57,192
19,Female,Researcher,5.9,8.34,6.0,8.7,2,98,109
50,Female,Researcher,1.94,6.49,6.42,4.27,0,4,133
59,Female,Researcher,8.47,8.44,6.56,10.0,0,32,33
36,Female,Designer,2.18,5.05,7.89,3.7,2,110,115
34,Male,Designer,3.84,8.51,5.87,9.11,4,12,184
50,Male,Doctor,4.42,8.03,7.21,4.36,0,24,260
29,Female,Student,8.27,8.2,5.54,10.0,1,106,239
20,Female,Manager,1.75,4.02,9.67,2.11,0,23,54
43,Male,Software Engineer,5.0,7.32,6.94,5.56,2,118,202
52,Female,Student,4.93,6.0,5.36,9.35,1,10,224
25,Male,Doctor,6.24,7.02,4.91,8.5,3,114,156
53,Female,Freelancer,4.18,4.42,5.77,8.45,3,82,207
24,Male,Freelancer,6.19,5.18,5.5,7.57,3,10,250
53,Female,Designer,9.87,5.76,4.21,10.0,1,96,138
33,Female,Freelancer,1.64,7.59,7.69,3.57,1,29,231
41,Female,Doctor,8.87,6.76,6.95,10.0,2,13,217
18,Other,Manager,3.78,4.07,6.49,6.02,0,64,196
42,Male,Manager,5.19,5.67,8.11,3.69,0,94,134
27,Female,Doctor,7.67,8.7,4.2,10.0,0,66,107
33,Female,Freelancer,9.19,4.9,4.91,9.97,1,106,170
33,Female,Student,1.08,5.18,10.0,2.72,1,24,40
25,Female,Software Engineer,6.96,5.54,6.68,7.84,4,24,227
46,Male,Teacher,1.63,5.34,8.26,1.92,0,50,128
56,Female,Teacher,5.73,4.61,6.99,6.43,3,117,118
45,Male,Manager,7.75,5.56,5.33,10.0,0,17,202
23,Male,Software Engineer,2.53,6.7,7.65,5.74,4,43,111
33,Male,Designer,7.87,7.38,4.76,10.0,1,57,53
37,Male,Doctor,3.79,7.21,5.92,5.68,3,53,235
33,Male,Freelancer,6.49,4.81,5.42,8.92,4,33,161
24,Male,Designer,6.92,7.07,4.72,8.93,4,13,117
58,Male,Manager,6.84,5.79,6.77,8.4,0,108,259
31,Male,Researcher,1.17,8.11,8.06,1.73,4,43,255
43,Male,Doctor,2.37,5.81,7.36,5.32,4,26,191
43,Female,Teacher,8.71,8.88,6.07,9.01,4,63,186
31,Female,Researcher,9.46,7.07,4.5,10.0,0,94,113
24,Female,Manager,6.07,6.14,5.48,8.97,0,42,125
50,Female,Manager,6.37,6.52,3.25,10.0,3,1,65
43,Male,Software Engineer,7.8,4.88,7.46,8.64,2,53,180
37,Male,Student,4.65,7.4,6.17,6.99,0,31,159
20,Male,Manager,3.95,8.82,6.32,6.21,0,36,35
21,Female,Student,7.91,6.57,5.86,9.62,2,97,74
43,Female,Software Engineer,1.25,8.96,7.87,3.23,3,33,84
28,Male,Manager,8.97,4.75,3.4,10.0,4,93,61
19,Male,Researcher,4.97,7.19,7.31,3.74,1,32,89
31,Female,Freelancer,5.54,7.39,6.73,8.02,4,23,239
47,Male,Manager,6.71,5.56,4.07,9.81,2,32,24
29,Female,Researcher,3.47,5.76,7.65,3.2,2,25,28
43,Female,Researcher,6.38,8.73,7.41,5.59,3,40,212
50,Female,Teacher,7.24,7.06,6.57,9.66,0,99,67
30,Female,Doctor,2.06,7.91,8.24,3.76,2,40,252
31,Male,Researcher,5.68,7.63,6.46,5.25,1,58,140
41,Female,Freelancer,3.96,7.05,7.81,4.95,0,5,188
51,Female,Student,6.02,4.24,5.2,8.32,3,56,275
43,Female,Teacher,1.19,7.31,8.82,1.9,3,16,292
38,Female,Freelancer,7.68,5.72,4.02,9.23,2,87,215
45,Female,Manager,2.52,6.35,7.52,4.63,1,15,76
53,Female,Software Engineer,7.2,8.26,5.08,10.0,2,43,251
57,Male,Designer,7.92,8.84,5.61,9.5,0,23,192
19,Male,Teacher,7.77,7.47,4.3,10.0,0,68,47
59,Male,Teacher,8.36,5.16,6.37,8.31,1,87,43
26,Female,Designer,3.77,5.59,8.17,4.06,3,117,253
40,Female,Manager,9.7,4.69,4.61,10.0,3,89,234
32,Male,Teacher,1.21,6.9,9.95,1.0,2,83,228
30,Male,Student,5.33,8.65,4.06,10.0,0,91,126
40,Female,Manager,3.43,8.05,7.89,3.83,3,19,83
34,Male,Researcher,7.66,6.72,3.74,10.0,2,92,239
19,Male,Student,8.25,8.71,5.83,9.88,0,97,119
37,Male,Student,8.4,8.48,3.06,10.0,2,50,117
37,Male,Teacher,3.67,5.81,7.36,6.59,2,53,85
20,Female,Researcher,3.47,6.75,8.85,3.91,1,27,178
29,Male,Manager,7.09,5.48,5.28,10.0,0,55,294
57,Female,Researcher,9.35,4.04,2.15,10.0,4,89,181
19,Female,Teacher,3.29,6.26,6.94,6.94,4,110,71
53,Male,Teacher,9.2,7.75,4.97,10.0,0,31,242
31,Male,Manager,6.32,7.17,5.4,9.7,2,20,184
33,Female,Manager,7.64,8.63,8.94,5.71,3,60,156
36,Female,Manager,4.96,7.43,6.16,6.31,4,81,78
51,Male,Freelancer,8.26,4.71,5.63,10.0,0,75,65
23,Male,Manager,9.73,5.33,2.41,10.0,4,34,152
30,Male,Software Engineer,2.54,4.63,9.61,2.33,0,117,283
53,Female,Manager,4.47,7.97,6.88,5.45,4,21,142
39,Male,Designer,8.76,8.75,5.37,8.47,4,116,293
35,Female,Manager,2.59,5.13,6.66,5.2,0,56,221
29,Male,Teacher,4.72,7.83,6.0,8.73,4,92,263
47,Female,Designer,2.5,6.19,8.34,2.49,4,18,260
57,Male,Freelancer,6.84,5.78,5.74,8.13,1,17,148
24,Female,Doctor,3.14,8.93,6.62,5.64,1,55,53
49,Male,Student,4.43,5.73,9.4,3.85,0,17,191
36,Male,Software Engineer,5.42,7.31,4.64,8.39,4,63,188
23,Female,Designer,3.67,7.56,7.16,3.97,2,43,187
37,Female,Freelancer,7.12,7.87,2.49,10.0,2,60,149
44,Female,Student,2.0,8.31,6.98,3.77,0,46,86
54,Female,Researcher,8.92,6.83,4.25,10.0,2,48,238
24,Male,Software Engineer,5.33,7.02,6.59,6.05,0,79,37
22,Female,Manager,6.16,7.56,7.23,6.46,2,107,252
28,Male,Researcher,6.6,4.74,6.12,7.36,0,58,131
32,Male,Freelancer,1.54,5.0,8.98,2.02,0,55,210
20,Female,Student,7.81,7.82,4.66,9.75,3,82,258
22,Female,Freelancer,9.51,4.67,4.14,10.0,2,48,227
40,Female,Teacher,5.68,7.44,5.86,7.76,1,115,79
54,Female,Teacher,4.52,4.16,8.26,4.99,3,8,119
26,Other,Manager,8.06,5.69,5.33,10.0,1,32,149
32,Male,Student,7.48,7.31,3.52,10.0,0,55,148
20,Other,Manager,6.86,7.53,7.86,8.43,1,76,180
46,Female,Manager,9.69,7.15,5.83,10.0,1,74,286
23,Female,Software Engineer,6.24,6.21,5.97,7.4,3,96,176
34,Female,Student,3.24,5.27,7.11,3.65,2,100,271
43,Female,Doctor,1.22,7.07,10.0,1.0,2,29,177
38,Female,Manager,5.08,4.92,6.6,5.88,3,102,46
25,Male,Software Engineer,6.87,4.3,5.79,8.41,1,45,263
38,Female,Software Engineer,2.55,4.1,9.54,1.82,1,8,105
28,Male,Student,1.23,5.34,8.99,1.0,1,22,293
55,Male,Designer,9.18,4.15,6.04,8.91,1,87,175
25,Male,Freelancer,3.72,5.25,7.79,3.39,1,95,72
59,Male,Manager,5.19,5.45,6.5,7.63,2,112,185
41,Male,Manager,1.82,5.72,5.78,5.0,0,101,42
52,Male,Student,4.43,7.57,8.38,5.39,2,3,240
31,Female,Designer,4.81,6.21,6.6,5.11,2,43,23
31,Male,Software Engineer,9.12,8.93,3.78,10.0,2,40,48
27,Male,Researcher,8.79,8.74,4.96,10.0,0,45,59
29,Male,Freelancer,2.7,8.91,7.82,4.11,2,26,275
55,Female,Teacher,6.0,6.06,4.7,9.94,0,10,191
51,Male,Manager,7.58,4.22,4.99,9.29,1,84,228
58,Male,Teacher,3.63,8.3,7.17,5.98,1,77,80
27,Male,Freelancer,4.55,6.17,3.4,8.83,2,81,91
34,Male,Manager,9.86,7.21,1.43,10.0,1,87,264
34,Female,Freelancer,7.84,8.22,5.73,10.0,3,19,219
20,Male,Student,4.93,7.04,8.74,5.84,2,104,263
48,Male,Manager,5.81,7.68,6.35,5.89,0,89,57
18,Male,Designer,6.63,5.24,6.99,6.33,3,30,121
29,Female,Manager,5.49,4.98,6.83,7.01,1,115,215
56,Female,Student,4.7,6.78,6.34,7.9,3,79,141
21,Male,Freelancer,4.23,7.19,4.86,5.51,4,40,50
59,Male,Doctor,2.52,8.36,7.79,1.92,0,47,30
30,Male,Student,9.76,8.11,2.48,10.0,3,105,278
51,Female,Student,1.82,8.95,6.22,7.51,1,102,278
59,Male,Researcher,6.41,8.83,6.21,8.25,3,18,20
38,Female,Researcher,9.64,7.12,4.09,10.0,0,70,258
39,Male,Student,4.37,6.52,8.07,4.67,1,51,274
21,Male,Student,3.27,7.8,6.2,4.28,0,15,153
35,Male,Designer,9.6,5.31,5.23,10.0,0,23,222
22,Male,Manager,8.22,5.76,4.7,9.05,0,69,203
36,Male,Designer,6.9,7.84,5.47,8.21,2,103,114
19,Male,Designer,6.51,8.75,5.68,8.39,4,79,41
29,Female,Doctor,4.24,8.48,6.32,6.73,1,99,150
34,Male,Doctor,6.77,4.36,4.94,10.0,1,38,203
27,Female,Manager,7.53,5.16,4.4,9.0,4,14,45
51,Female,Manager,1.29,5.37,8.46,5.2,3,103,41
23,Female,Freelancer,2.06,5.92,8.78,2.6,1,113,47
25,Female,Student,3.84,4.35,7.11,3.98,2,3,162
28,Male,Designer,3.91,5.15,2.57,10.0,1,55,217
29,Male,Doctor,9.1,7.58,3.54,10.0,0,1,144
26,Female,Teacher,7.16,5.22,4.28,9.42,3,77,40
19,Female,Student,4.36,8.71,8.1,3.8,0,21,232
25,Female,Freelancer,8.28,6.12,4.13,10.0,4,65,93
28,Male,Software Engineer,3.91,4.5,7.9,4.07,0,19,108
53,Female,Designer,9.92,8.21,4.19,10.0,3,3,269
27,Female,Student,8.03,8.58,6.77,8.68,1,115,270
38,Male,Manager,8.28,8.64,4.98,9.26,0,97,35
37,Other,Student,3.35,6.47,6.49,7.43,4,81,256
25,Male,Software Engineer,2.31,8.6,8.35,3.43,3,113,82
53,Male,Manager,4.51,7.55,5.29,7.97,2,47,186
46,Male,Teacher,4.01,4.98,5.79,5.51,2,54,263
59,Female,Doctor,7.93,6.67,3.2,10.0,1,110,76
29,Female,Doctor,2.57,6.16,7.81,4.99,1,112,79
31,Female,Software Engineer,5.75,6.26,6.17,6.99,0,83,96
38,Female,Freelancer,6.65,6.07,5.54,7.96,4,89,209
39,Male,Software Engineer,4.47,4.88,9.12,2.9,2,70,116
38,Male,Freelancer,2.81,5.95,8.49,2.45,1,53,129
47,Male,Freelancer,9.06,6.56,4.12,10.0,3,82,119
56,Other,Researcher,2.25,5.43,7.22,3.54,3,23,220
37,Male,Doctor,3.73,4.88,7.36,4.79,3,10,299
41,Female,Teacher,7.81,4.99,4.81,10.0,3,15,250
40,Male,Researcher,6.45,4.96,5.49,8.8,2,64,222
24,Male,Teacher,7.58,6.23,5.58,10.0,1,99,157
26,Male,Student,8.28,5.05,4.49,10.0,4,91,43
18,Male,Software Engineer,9.06,7.59,6.1,8.62,1,12,152
43,Other,Researcher,3.74,5.68,7.27,6.38,1,74,136
55,Female,Software Engineer,5.27,8.7,6.33,7.42,1,117,290
55,Female,Researcher,7.19,4.31,5.35,9.41,0,5,84
39,Female,Software Engineer,8.15,5.55,5.35,9.82,1,93,277
27,Female,Manager,6.2,7.69,6.17,7.05,3,51,56
23,Female,Doctor,5.62,7.42,5.52,5.83,0,57,287
34,Female,Researcher,7.23,6.1,3.62,10.0,1,100,227
55,Female,Doctor,4.44,8.35,6.78,7.09,2,33,183
41,Male,Doctor,9.04,4.36,3.75,10.0,2,49,30
27,Male,Teacher,2.91,6.55,7.97,2.53,2,27,33
25,Female,Researcher,8.96,5.0,5.15,10.0,3,72,119
38,Male,Doctor,6.79,5.87,5.33,7.74,2,94,213
23,Female,Researcher,6.41,7.5,4.86,10.0,3,69,54
38,Female,Student,5.23,4.49,5.13,7.13,0,59,82
56,Female,Manager,2.39,4.22,9.32,3.1,3,57,179
41,Female,Doctor,8.78,6.1,4.63,10.0,4,69,235
50,Male,Researcher,1.47,5.36,8.76,3.0,4,99,238
35,Female,Manager,3.43,7.6,7.32,5.48,0,19,105
45,Male,Manager,1.99,4.33,8.15,4.76,4,39,268
49,Female,Teacher,1.96,8.83,9.35,1.0,1,95,119
29,Other,Software Engineer,4.51,7.1,9.08,2.65,2,61,146
59,Female,Manager,2.44,6.51,7.42,3.55,3,110,33
44,Male,Student,6.23,6.06,5.08,10.0,1,112,148
27,Male,Teacher,6.64,7.75,6.5,7.16,2,95,148
59,Female,Designer,8.94,5.78,3.22,10.0,4,4,123
49,Female,Manager,3.7,7.88,6.82,5.83,0,37,289
59,Female,Researcher,3.78,7.55,7.02,5.16,3,100,21
43,Female,Freelancer,3.22,6.76,9.16,4.1,2,9,41
42,Female,Manager,8.04,8.44,5.65,9.67,1,100,162
28,Male,Software Engineer,4.85,5.73,6.54,7.77,4,110,122
40,Female,Doctor,5.97,4.29,4.5,10.0,2,65,71
51,Female,Researcher,4.37,5.88,8.46,4.66,0,70,84
57,Male,Researcher,2.41,8.38,8.04,3.22,1,74,99
40,Male,Teacher,1.92,4.39,8.51,3.34,3,64,270
46,Female,Designer,8.81,7.82,5.54,10.0,0,77,102
48,Female,Teacher,3.39,8.13,6.25,5.41,0,84,273
24,Male,Doctor,9.47,6.14,3.97,10.0,3,5,156
57,Male,Teacher,9.53,4.97,4.76,10.0,4,111,156
50,Male,Researcher,5.31,5.78,6.49,7.09,0,89,61
38,Male,Designer,9.63,5.99,4.27,8.92,2,16,160
19,Female,Teacher,1.26,8.66,7.97,3.74,0,25,43
35,Female,Student,1.82,5.42,6.08,5.26,1,6,257
50,Female,Student,3.19,8.86,7.37,4.77,4,47,211
54,Female,Doctor,2.88,4.54,5.87,5.34,3,64,54
51,Male,Freelancer,3.27,8.87,5.59,5.1,0,78,290
37,Female,Freelancer,5.07,5.12,5.82,6.61,4,94,168
52,Other,Designer,1.57,4.84,7.81,2.3,4,35,209
35,Female,Researcher,6.0,4.6,6.12,9.14,0,69,214
41,Male,Designer,3.79,5.58,8.87,2.78,2,18,112
25,Female,Designer,1.64,7.08,8.85,1.67,4,5,282
47,Female,Designer,7.78,7.33,5.4,10.0,1,29,236
27,Male,Designer,6.88,5.85,6.4,9.58,2,34,66
40,Male,Freelancer,8.14,5.15,4.72,10.0,1,108,238
28,Female,Software Engineer,9.45,8.98,4.63,10.0,2,56,222
19,Female,Teacher,6.27,5.35,7.15,8.18,4,16,118
43,Female,Researcher,8.08,5.89,7.02,9.34,4,79,94
53,Male,Manager,2.79,6.4,7.87,4.75,1,61,135
50,Male,Designer,4.69,7.7,5.18,8.66,0,9,267
30,Female,Freelancer,5.77,4.76,4.47,8.45,2,99,293
57,Female,Manager,5.87,5.33,6.18,6.93,3,108,231
42,Male,Student,7.47,8.98,5.36,9.67,4,17,153
21,Male,Freelancer,8.16,8.13,5.47,10.0,0,73,123
59,Female,Manager,7.0,6.22,4.86,9.05,2,115,195
36,Male,Freelancer,1.43,4.54,6.62,3.93,3,100,149
35,Female,Manager,4.16,8.33,6.46,5.52,3,3,90
54,Male,Researcher,6.15,7.92,5.59,8.67,4,71,229
47,Female,Freelancer,5.57,6.9,5.46,8.64,2,23,244
36,Other,Teacher,1.4,6.02,8.98,1.41,0,63,84
40,Male,Manager,9.83,8.68,5.73,10.0,0,110,262
33,Female,Doctor,9.6,5.48,2.1,10.0,4,97,137
18,Other,Freelancer,7.96,5.6,3.66,10.0,1,75,127
29,Other,Researcher,1.5,8.38,8.57,3.83,3,87,249
41,Male,Doctor,4.87,7.13,6.52,6.95,1,41,46
51,Female,Freelancer,4.69,8.75,8.54,7.08,1,107,127
25,Male,Designer,6.02,7.23,6.79,8.53,1,26,21
35,Male,Software Engineer,1.5,4.16,6.78,4.3,3,56,103
22,Female,Freelancer,4.81,4.88,8.96,3.99,0,37,195
43,Male,Researcher,7.82,5.41,3.68,10.0,2,51,58
47,Female,Software Engineer,9.98,8.34,4.49,10.0,2,80,269
30,Female,Teacher,6.36,8.15,7.06,5.84,0,113,274
36,Female,Software Engineer,9.47,7.95,3.0,10.0,1,15,212
46,Female,Manager,9.99,6.77,4.9,9.74,1,46,132
20,Male,Doctor,4.91,4.69,4.59,8.94,1,40,50
43,Female,Designer,7.02,4.66,7.41,7.39,1,26,90
57,Female,Student,2.92,4.63,6.11,4.71,4,98,198
29,Male,Manager,5.28,8.27,5.1,9.16,4,48,205
19,Male,Doctor,1.71,4.71,9.13,2.84,2,25,168
28,Female,Doctor,1.26,8.04,9.4,1.0,0,111,82
45,Male,Teacher,9.04,8.22,5.41,10.0,0,53,207
35,Female,Manager,8.73,4.53,5.76,10.0,4,5,21
30,Female,Freelancer,3.81,8.51,8.67,4.01,1,108,88
54,Male,Researcher,5.11,8.49,6.71,5.93,2,109,258
39,Female,Software Engineer,5.44,7.19,5.42,7.73,0,0,146
29,Male,Student,5.69,6.57,4.47,9.81,2,99,129
19,Female,Student,2.21,7.24,5.9,4.87,0,18,25
54,Female,Freelancer,7.98,6.02,5.95,10.0,4,115,209
24,Male,Software Engineer,4.13,6.94,6.37,7.13,0,33,166
43,Female,Researcher,1.29,8.85,7.41,5.41,1,5,195
43,Female,Freelancer,7.09,4.57,4.59,9.57,1,68,116
41,Male,Designer,8.47,5.17,2.92,10.0,1,38,268
29,Other,Researcher,9.26,6.62,5.43,9.83,3,30,89
33,Male,Software Engineer,7.07,5.29,4.59,10.0,4,38,218
40,Female,Designer,2.72,8.96,7.61,5.15,1,105,113
57,Male,Researcher,6.31,7.6,6.88,7.12,0,6,181
26,Female,Student,9.21,6.17,3.34,10.0,1,118,29
49,Female,Manager,4.16,8.51,7.68,4.63,4,4,205
32,Female,Teacher,9.58,4.72,4.17,10.0,0,98,84
54,Female,Doctor,1.88,5.44,8.34,3.36,4,27,255
30,Female,Researcher,7.55,8.78,4.09,10.0,4,90,160
22,Male,Manager,2.08,6.78,7.58,3.56,3,69,267
28,Male,Student,8.19,8.6,5.05,9.8,1,39,237
27,Male,Student,1.88,8.92,9.82,1.0,0,17,143
30,Male,Student,3.93,5.8,7.37,6.33,2,16,30
58,Male,Researcher,7.99,6.88,3.67,10.0,3,118,284
32,Female,Doctor,5.14,8.23,5.74,9.07,1,116,253
59,Other,Designer,8.94,5.36,4.14,10.0,3,0,181
24,Male,Researcher,4.62,6.23,8.78,3.67,2,18,218
57,Male,Teacher,9.95,4.77,4.64,10.0,0,4,106
45,Male,Manager,1.17,7.26,8.59,1.96,3,73,296
49,Female,Manager,7.26,4.02,6.26,8.73,4,73,198
52,Female,Researcher,9.24,6.25,3.22,10.0,1,87,21
32,Female,Teacher,5.82,8.65,7.22,6.01,1,59,200
53,Female,Teacher,9.9,8.49,4.94,10.0,0,1,125
38,Female,Designer,7.37,8.02,5.34,9.57,0,10,152
23,Male,Manager,4.87,4.71,6.16,8.25,1,3,158
18,Male,Software Engineer,5.64,6.6,5.62,6.1,2,86,122
21,Male,Software Engineer,8.9,7.6,4.46,10.0,3,70,27
28,Male,Researcher,9.62,4.51,3.5,10.0,1,78,223
43,Female,Teacher,6.0,4.74,6.84,7.2,0,22,161
54,Male,Student,3.76,4.2,6.2,5.67,1,34,226
40,Male,Researcher,3.15,5.62,7.56,5.31,4,74,243
46,Female,Student,5.29,8.39,5.65,7.82,4,38,230
38,Male,Doctor,3.67,6.54,6.6,7.56,1,30,106
44,Male,Software Engineer,4.79,8.27,5.37,6.49,3,1,117
56,Female,Student,8.51,4.42,2.68,10.0,4,9,122
57,Female,Freelancer,5.25,4.28,7.55,4.6,2,47,201
30,Male,Teacher,6.77,8.02,6.49,8.73,2,4,213
40,Female,Doctor,1.81,6.49,7.28,3.51,0,75,99
33,Female,Software Engineer,7.86,6.35,4.59,10.0,0,81,149
47,Male,Doctor,5.35,6.38,4.45,9.19,1,27,55
21,Female,Student,4.25,5.91,5.44,8.49,4,7,74
57,Female,Teacher,6.5,8.43,6.49,9.44,2,67,100
33,Other,Freelancer,1.92,6.6,6.26,6.44,4,80,299
48,Other,Teacher,4.73,8.87,6.7,6.34,1,92,174
59,Male,Teacher,8.3,8.23,5.28,10.0,4,8,45
42,Female,Student,3.36,7.69,6.11,7.91,3,13,90
29,Male,Freelancer,9.23,7.18,4.86,10.0,4,39,81
43,Male,Researcher,6.43,8.18,5.2,8.82,0,8,148
54,Male,Freelancer,5.87,8.41,4.91,10.0,1,101,28
