age,gender,occupation,daily_screen_time_hours,sleep_duration_hours,stress_level,caffeine_intake_cups
34,Male,Doctor,8.44,8.82,10.0,0
53,Male,Software Engineer,7.65,4.65,10.0,0
34,Female,Student,8.53,8.36,9.85,3
29,Male,Doctor,4.92,4.41,9.75,1
37,Female,Student,5.11,4.41,7.72,4
20,Female,Doctor,4.1,7.14,6.74,1
21,Female,Manager,5.49,6.87,8.46,4
34,Other,Freelancer,6.82,5.72,7.36,4
54,Male,Designer,8.33,6.67,10.0,0
59,Male,Researcher,2.65,7.77,3.92,3
32,Female,Freelancer,4.65,7.87,6.22,0
50,Female,Designer,5.15,4.06,5.5,1
33,Male,Designer,5.39,4.39,4.44,2
28,Male,Freelancer,5.88,4.02,5.73,2
37,Female,Manager,8.22,4.08,9.75,4
55,Male,Freelancer,8.98,8.2,10.0,0
41,Male,Software Engineer,2.43,4.42,2.21,2
33,Female,Doctor,7.41,7.56,6.52,3
47,Other,Software Engineer,5.31,8.9,8.74,1
51,Female,Researcher,4.76,8.1,5.73,4
18,Female,Doctor,2.02,4.33,4.61,1
41,Male,Researcher,1.58,8.47,5.98,4
41,Female,Researcher,9.8,8.79,10.0,0
26,Male,Student,6.78,7.53,9.26,2
39,Other,Researcher,5.07,7.08,8.6,4
29,Female,Designer,7.86,7.01,10.0,4
34,Female,Designer,1.82,8.1,1.0,0
42,Female,Doctor,6.47,6.77,8.66,3
45,Male,Software Engineer,6.95,5.67,9.69,1
32,Other,Software Engineer,5.07,8.85,4.13,2
47,Male,Teacher,3.27,4.24,6.5,1
44,Male,Designer,9.59,7.33,10.0,2
39,Male,Designer,3.71,6.93,7.55,3
27,Female,Software Engineer,2.12,7.2,5.06,0
48,Female,Designer,6.67,7.21,9.64,4
44,Male,Software Engineer,6.17,4.62,9.54,2
29,Male,Teacher,7.79,4.67,10.0,0
48,Female,Doctor,7.78,4.34,10.0,2
49,Male,Researcher,6.58,8.69,4.75,2
49,Female,Doctor,2.87,7.05,3.66,4
58,Female,Teacher,8.98,4.39,10.0,0
52,Female,Designer,3.23,6.17,5.58,1
38,Female,Freelancer,1.85,5.8,1.0,4
27,Male,Student,3.71,4.74,6.63,1
33,Other,Designer,5.35,8.11,6.56,1
24,Male,Researcher,2.86,7.88,6.67,4
21,Male,Software Engineer,4.0,6.32,4.73,3
44,Male,Manager,5.62,6.61,7.03,3
42,Other,Researcher,3.91,6.18,4.91,4
48,Female,Student,1.8,6.76,3.63,3
28,Male,Teacher,2.77,7.66,2.58,4
37,Female,Doctor,8.15,8.38,10.0,2
53,Male,Doctor,9.59,6.96,10.0,0
34,Other,Freelancer,2.34,4.63,1.42,4
28,Male,Designer,7.13,7.86,7.94,0
47,Female,Doctor,9.15,5.86,10.0,2
52,Female,Researcher,3.69,7.15,2.69,2
58,Male,Designer,8.47,4.99,10.0,3
55,Female,Freelancer,9.14,4.82,10.0,1
39,Male,Freelancer,3.7,4.26,2.61,3
44,Female,Software Engineer,1.51,5.57,5.77,0
54,Female,Software Engineer,9.25,6.99,10.0,3
52,Female,Teacher,3.97,5.59,7.78,1
21,Male,Manager,1.12,5.2,2.26,2
33,Other,Software Engineer,5.27,8.97,7.36,3
33,Male,Designer,2.04,8.99,4.07,0
38,Female,Doctor,9.12,7.02,10.0,4
43,Female,Software Engineer,2.39,5.62,3.78,2
53,Female,Software Engineer,3.74,8.31,6.39,3
36,Female,Designer,8.11,7.68,8.99,0
34,Male,Freelancer,8.26,7.08,10.0,1
43,Female,Software Engineer,9.11,8.54,10.0,0
39,Male,Doctor,5.48,6.23,5.49,0
45,Male,Manager,9.88,5.28,10.0,2
18,Female,Doctor,5.65,8.84,6.45,2
53,Female,Freelancer,8.12,8.3,10.0,4
54,Male,Manager,4.26,8.56,5.85,3
19,Female,Doctor,9.47,8.59,10.0,3
34,Male,Researcher,7.17,5.91,9.47,0
57,Male,Researcher,1.69,8.3,2.85,3
55,Male,Freelancer,1.98,8.45,5.49,2
38,Female,Doctor,9.02,6.74,10.0,2
26,Female,Student,8.29,7.13,9.94,3
30,Female,Freelancer,3.97,6.89,6.32,1
28,Male,Doctor,5.69,4.08,9.15,3
33,Female,Freelancer,8.67,6.68,10.0,0
33,Male,Freelancer,1.93,4.19,2.75,2
19,Female,Student,2.24,6.26,1.73,4
59,Female,Doctor,7.44,4.23,10.0,2
25,Male,Freelancer,1.74,6.28,3.14,4
59,Female,Freelancer,4.17,5.52,4.42,3
30,Other,Doctor,3.27,7.87,5.72,0
34,Male,Designer,7.84,6.4,8.57,0
56,Female,Manager,1.02,6.56,4.07,0
41,Female,Doctor,2.04,8.52,4.78,1
20,Male,Software Engineer,1.89,6.41,2.55,3
47,Female,Doctor,3.86,4.78,4.1,1
30,Female,Researcher,3.09,4.56,5.84,4
36,Male,Teacher,3.05,5.53,7.45,1
24,Male,Researcher,4.33,5.33,4.84,0
26,Other,Designer,2.93,8.09,2.8,2
36,Female,Designer,1.96,7.79,1.3,0
57,Male,Doctor,6.25,4.29,8.96,3
39,Male,Teacher,9.57,5.0,10.0,3
35,Female,Freelancer,6.46,6.24,6.61,0
40,Male,Manager,7.81,4.44,8.6,0
19,Male,Doctor,9.75,4.83,10.0,3
28,Female,Software Engineer,2.38,8.54,4.29,1
48,Female,Freelancer,5.14,6.71,8.1,1
50,Male,Designer,6.24,7.98,5.3,3
31,Male,Freelancer,3.9,5.65,5.89,0
33,Female,Designer,6.52,5.87,10.0,0
28,Male,Manager,6.61,8.29,8.23,3
50,Male,Teacher,8.58,7.29,10.0,3
24,Male,Student,8.49,7.39,10.0,1
48,Male,Manager,2.28,7.19,3.32,3
31,Male,Teacher,2.52,6.71,4.88,0
45,Other,Researcher,3.0,8.96,5.03,0
33,Male,Freelancer,3.35,8.47,5.64,3
36,Male,Software Engineer,6.08,7.55,8.02,4
34,Male,Teacher,3.95,7.39,5.24,0
43,Female,Manager,9.58,4.42,10.0,1
23,Female,Student,2.06,6.43,5.06,4
26,Male,Freelancer,3.22,6.48,3.86,4
34,Female,Software Engineer,8.81,4.26,10.0,2
48,Male,Software Engineer,6.26,7.78,8.95,4
29,Female,Researcher,5.93,4.01,8.75,3
40,Male,Student,6.35,6.13,7.1,2
22,Male,Researcher,3.27,8.52,3.58,1
53,Male,Doctor,7.85,5.7,9.9,4
53,Male,Teacher,5.47,6.91,5.97,2
20,Female,Manager,1.38,5.54,4.41,0
41,Male,Software Engineer,2.59,4.89,7.19,4
34,Female,Manager,8.35,7.65,10.0,2
56,Male,Teacher,4.11,5.02,8.1,0
43,Female,Freelancer,7.96,4.36,10.0,2
21,Male,Student,6.97,6.18,10.0,0
29,Female,Researcher,3.71,7.54,3.41,3
18,Male,Designer,2.14,6.9,4.53,0
38,Male,Student,8.26,5.22,8.18,4
36,Male,Teacher,6.79,8.09,9.01,4
38,Female,Software Engineer,3.71,4.49,6.78,4
35,Female,Freelancer,5.71,7.35,6.17,4
20,Male,Teacher,6.51,7.03,9.78,1
49,Male,Freelancer,1.02,8.49,3.14,4
27,Male,Designer,7.03,6.63,7.89,4
57,Male,Software Engineer,6.9,8.09,8.73,2
32,Female,Freelancer,1.74,5.08,1.39,1
22,Male,Designer,8.09,6.73,10.0,1
21,Male,Freelancer,8.43,6.66,10.0,4
45,Female,Doctor,3.61,5.48,6.25,2
21,Male,Manager,2.46,4.03,6.82,2
32,Male,Student,7.18,7.72,10.0,0
34,Female,Doctor,2.11,5.98,2.79,2
20,Male,Teacher,8.72,5.5,9.81,2
27,Female,Researcher,5.32,4.97,7.21,0
59,Female,Doctor,9.19,8.26,10.0,2
40,Male,Student,6.78,5.67,6.5,0
35,Male,Software Engineer,3.57,5.02,4.84,2
18,Male,Manager,5.21,6.62,4.87,4
52,Male,Designer,5.76,7.91,5.72,1
48,Female,Freelancer,8.34,7.01,10.0,1
18,Male,Researcher,8.76,8.8,8.78,4
20,Female,Software Engineer,7.15,8.78,9.12,2
20,Female,Manager,3.65,8.51,9.31,4
54,Female,Doctor,5.76,6.83,7.17,1
36,Female,Teacher,2.18,7.84,4.59,1
46,Female,Doctor,3.07,5.44,3.58,4
42,Female,Student,3.73,6.88,6.29,2
50,Female,Student,1.65,4.33,2.93,1
53,Male,Teacher,8.96,5.32,10.0,4
46,Female,Manager,2.1,5.63,7.45,1
43,Female,Software Engineer,7.27,5.81,7.78,4
21,Male,Freelancer,5.55,4.81,9.01,1
31,Other,Freelancer,8.49,4.42,9.62,4
44,Female,Student,7.67,6.89,8.68,3
50,Female,Student,7.84,6.46,8.99,2
39,Male,Teacher,4.77,6.92,5.13,1
20,Other,Software Engineer,8.51,4.65,10.0,2
40,Female,Researcher,1.85,8.74,1.0,3
38,Female,Researcher,5.0,6.07,5.2,3
58,Female,Doctor,9.95,6.25,10.0,3
40,Male,Designer,9.53,6.73,10.0,2
21,Male,Teacher,1.74,7.45,2.77,1
38,Female,Software Engineer,6.16,5.92,7.6,1
54,Male,Designer,3.84,4.72,5.96,2
48,Female,Freelancer,7.56,7.92,5.94,0
38,Male,Teacher,7.62,5.3,8.9,4
43,Male,Doctor,1.0,6.21,1.9,1
58,Male,Doctor,8.61,7.16,10.0,3
52,Male,Software Engineer,3.01,8.83,6.28,2
55,Male,Software Engineer,9.69,4.17,10.0,1
41,Male,Doctor,9.15,6.59,10.0,3
28,Male,Doctor,2.72,8.68,5.98,3
58,Female,Teacher,6.73,5.28,10.0,3
46,Female,Manager,3.67,4.56,7.42,1
20,Male,Freelancer,1.93,6.98,1.3,1
18,Female,Manager,8.87,4.76,10.0,2
36,Male,Software Engineer,2.63,8.39,4.73,2
39,Male,Designer,4.79,7.62,7.72,2
31,Female,Doctor,9.32,4.61,10.0,0
31,Male,Designer,1.68,6.89,1.41,1
33,Male,Software Engineer,5.96,4.14,6.63,1
50,Male,Freelancer,6.15,8.23,8.48,2
30,Other,Software Engineer,7.87,5.03,8.57,0
55,Male,Student,8.44,7.66,10.0,1
29,Female,Doctor,4.82,4.53,6.25,2
55,Male,Freelancer,7.69,6.36,6.74,1
56,Male,Manager,9.19,8.65,10.0,0
50,Female,Manager,8.98,4.37,10.0,4
50,Male,Researcher,5.52,5.48,8.58,3
46,Female,Software Engineer,6.46,7.91,8.88,2
22,Female,Software Engineer,7.06,6.32,10.0,3
23,Male,Doctor,8.37,7.25,10.0,2
48,Male,Student,5.57,8.06,5.84,0
33,Female,Student,2.01,7.92,1.0,4
48,Male,Student,4.47,5.98,4.44,4
42,Male,Student,7.48,6.15,10.0,2
50,Male,Freelancer,6.61,6.86,8.37,1
30,Female,Teacher,7.78,4.61,9.45,1
27,Female,Doctor,5.5,8.35,4.7,1
41,Female,Doctor,2.57,4.47,3.36,4
27,Male,Doctor,2.04,4.92,3.47,4
58,Female,Freelancer,5.33,8.72,6.77,1
48,Male,Manager,2.85,5.41,4.27,3
30,Male,Freelancer,9.84,5.22,10.0,4
20,Female,Student,2.79,6.13,4.86,1
51,Female,Student,6.1,7.62,8.35,0
45,Female,Manager,1.02,5.83,1.24,3
36,Male,Researcher,3.28,8.37,4.03,2
40,Female,Freelancer,3.33,4.75,5.52,4
49,Female,Manager,7.64,4.59,9.5,0
30,Male,Software Engineer,5.46,4.39,7.38,1
50,Male,Teacher,1.11,5.49,2.81,0
51,Male,Manager,4.41,5.0,6.26,4
50,Male,Doctor,6.8,6.31,10.0,4
22,Female,Teacher,6.73,8.98,10.0,3
20,Male,Freelancer,1.48,8.34,1.89,3
24,Female,Manager,9.36,8.47,10.0,1
41,Female,Researcher,3.22,8.15,4.71,2
39,Female,Doctor,9.02,5.36,10.0,3
40,Male,Student,2.92,5.13,6.42,0
47,Other,Freelancer,6.11,7.66,9.36,0
35,Male,Student,4.65,6.99,5.0,2
49,Female,Doctor,6.23,5.03,8.93,4
24,Female,Researcher,5.48,8.84,7.5,0
50,Male,Designer,1.02,6.12,1.69,4
22,Female,Freelancer,4.16,8.07,4.91,3
45,Female,Student,1.1,4.37,4.0,4
25,Female,Researcher,7.15,4.18,9.39,4
32,Female,Researcher,8.68,6.28,10.0,1
21,Female,Software Engineer,4.46,4.6,4.05,1
51,Male,Manager,5.72,8.9,9.21,3
22,Female,Student,1.59,8.06,3.27,0
50,Female,Software Engineer,4.47,6.27,5.43,1
22,Male,Researcher,2.25,8.9,3.9,0
55,Female,Teacher,1.58,5.19,1.0,1
51,Female,Freelancer,2.55,7.39,4.36,1
43,Female,Student,8.84,4.09,10.0,0
18,Male,Manager,9.84,5.86,10.0,2
21,Male,Student,8.91,4.4,9.87,1
56,Male,Manager,9.73,5.84,10.0,1
43,Male,Teacher,7.58,5.9,7.55,3
50,Female,Manager,2.44,5.88,4.34,2
50,Male,Software Engineer,6.07,6.07,9.94,0
25,Male,Designer,7.58,7.08,7.65,2
37,Female,Freelancer,5.62,4.95,8.33,0
33,Male,Manager,5.99,5.17,5.19,4
38,Male,Freelancer,6.28,7.23,10.0,3
43,Female,Manager,5.2,6.33,8.4,3
40,Female,Freelancer,3.62,4.81,3.7,3
35,Female,Software Engineer,6.73,7.94,7.29,4
48,Female,Researcher,1.48,8.65,1.46,0
59,Male,Freelancer,2.54,6.33,3.45,2
29,Female,Doctor,9.33,7.07,10.0,1
18,Male,Doctor,5.4,8.08,7.7,4
59,Male,Doctor,8.4,8.82,10.0,1
26,Male,Manager,7.54,8.85,7.46,3
20,Male,Teacher,3.89,8.61,7.0,3
43,Male,Software Engineer,8.23,8.08,6.48,2
26,Female,Manager,1.82,6.13,4.92,1
59,Female,Freelancer,8.87,7.35,9.9,1
33,Male,Student,7.13,7.82,9.92,1
41,Female,Manager,9.34,4.46,9.35,3
31,Female,Doctor,9.06,4.58,7.8,2
20,Male,Software Engineer,4.42,7.53,6.34,4
51,Male,Student,8.71,7.33,9.0,0
50,Male,Researcher,6.07,8.02,8.89,4
41,Male,Software Engineer,2.41,4.92,3.0,3
26,Female,Teacher,8.47,8.68,10.0,1
30,Male,Doctor,9.17,5.19,10.0,4
19,Male,Designer,1.76,4.68,2.63,3
24,Male,Manager,9.37,5.62,9.71,4
38,Female,Freelancer,6.41,8.04,10.0,1
36,Male,Doctor,1.23,4.14,3.8,1
42,Female,Doctor,5.88,5.13,6.25,3
39,Male,Teacher,8.17,8.78,10.0,0
28,Female,Student,5.8,4.09,7.06,2
50,Female,Doctor,7.37,5.39,9.76,0
49,Female,Student,8.92,5.63,10.0,3
38,Female,Student,8.83,8.62,9.74,3
56,Female,Teacher,2.61,8.26,3.96,3
37,Female,Doctor,4.84,6.3,8.18,0
25,Female,Manager,2.0,5.59,5.45,2
59,Male,Teacher,6.36,8.72,7.33,4
54,Female,Teacher,9.59,4.94,10.0,3
26,Other,Designer,2.64,6.38,5.84,1
42,Male,Manager,4.63,6.09,4.35,3
42,Other,Teacher,9.59,8.68,10.0,1
50,Female,Designer,7.75,7.78,9.06,3
19,Male,Researcher,1.64,6.32,1.01,3
36,Female,Student,4.86,7.04,5.94,3
37,Female,Manager,9.89,8.54,10.0,4
59,Male,Manager,5.08,8.16,5.98,4
58,Male,Student,6.66,7.08,7.72,4
59,Female,Researcher,7.31,8.58,9.39,3
46,Female,Software Engineer,6.98,5.9,9.06,2
23,Female,Manager,5.67,7.67,7.47,0
34,Male,Researcher,2.2,4.08,4.03,2
42,Male,Freelancer,7.38,6.91,9.46,3
55,Female,Software Engineer,9.4,4.68,10.0,4
21,Male,Student,9.48,6.62,9.15,3
47,Female,Doctor,6.34,5.23,4.82,0
37,Male,Software Engineer,5.43,5.9,10.0,4
20,Male,Teacher,4.01,7.96,6.66,4
40,Male,Manager,1.93,4.29,3.43,4
35,Male,Freelancer,8.95,6.69,10.0,0
43,Female,Software Engineer,2.23,4.72,2.91,2
53,Male,Manager,3.59,6.87,4.67,1
25,Male,Student,7.66,7.17,10.0,1
34,Male,Doctor,7.34,4.91,8.29,1
48,Female,Researcher,7.13,4.03,10.0,0
54,Female,Student,7.68,4.43,9.23,1
50,Male,Researcher,5.88,7.45,6.67,4
44,Male,Doctor,2.39,5.9,3.6,3
21,Female,Researcher,9.99,5.86,10.0,0
39,Female,Manager,9.03,7.46,9.52,2
43,Male,Software Engineer,4.88,6.49,7.19,1
49,Male,Teacher,5.77,7.19,7.59,0
41,Female,Teacher,4.54,8.6,8.68,1
52,Female,Researcher,6.74,6.53,8.58,4
54,Female,Researcher,7.58,7.19,10.0,2
49,Male,Researcher,3.08,7.2,3.04,1
24,Male,Student,4.9,6.67,7.73,4
50,Male,Manager,6.76,7.32,7.67,3
48,Male,Doctor,9.89,8.17,10.0,1
29,Other,Researcher,3.92,8.04,4.73,4
28,Male,Software Engineer,7.71,4.29,10.0,0
41,Female,Freelancer,4.12,8.76,6.72,2
25,Female,Researcher,1.83,8.24,1.0,4
49,Male,Doctor,7.93,8.85,6.23,4
55,Female,Doctor,6.84,4.97,10.0,0
39,Female,Doctor,5.63,6.68,7.84,4
51,Other,Manager,7.08,6.2,8.99,1
36,Male,Software Engineer,8.91,5.88,10.0,0
37,Male,Manager,7.81,6.03,10.0,3
31,Male,Freelancer,8.72,8.52,10.0,4
50,Male,Doctor,3.61,7.49,6.3,3
27,Male,Freelancer,8.2,5.62,9.82,4
33,Female,Freelancer,4.24,5.89,5.65,4
21,Male,Manager,1.19,6.34,1.75,1
44,Female,Researcher,1.39,5.83,1.42,3
45,Male,Researcher,7.57,5.05,8.75,0
33,Female,Teacher,3.45,6.18,2.72,0
50,Male,Student,3.77,4.4,4.68,3
36,Male,Designer,6.6,8.27,7.94,3
38,Female,Researcher,7.67,8.12,7.11,3
39,Male,Doctor,6.03,8.46,8.68,3
26,Female,Freelancer,7.36,6.23,9.5,3
26,Female,Teacher,9.47,7.26,10.0,2
26,Female,Manager,8.69,8.05,10.0,3
44,Female,Freelancer,3.17,5.57,4.47,2
34,Male,Teacher,9.16,7.17,10.0,4
25,Female,Student,3.68,6.19,8.27,0
33,Male,Student,6.95,5.87,10.0,3
35,Male,Designer,8.87,8.3,10.0,4
50,Male,Designer,6.61,7.12,7.6,1
18,Male,Freelancer,8.26,7.12,10.0,2
29,Male,Researcher,9.35,4.78,10.0,3
23,Female,Designer,9.7,5.73,9.89,4
58,Female,Software Engineer,4.7,8.21,8.41,3
22,Female,Software Engineer,9.93,5.07,10.0,0
33,Male,Teacher,3.45,8.85,3.38,3
35,Female,Manager,5.16,8.16,7.05,1
35,Male,Student,7.85,5.34,8.49,2
18,Male,Doctor,9.73,4.54,10.0,1
36,Female,Researcher,1.48,4.85,1.46,0
25,Other,Student,9.51,5.21,10.0,3
20,Male,Software Engineer,9.99,5.19,10.0,3
42,Female,Teacher,9.19,4.08,10.0,0
22,Female,Doctor,1.98,7.58,1.0,3
57,Female,Designer,8.57,8.89,10.0,3
36,Female,Designer,6.76,5.43,9.41,3
35,Other,Software Engineer,1.09,4.08,4.78,4
48,Female,Teacher,9.86,8.59,10.0,4
50,Male,Freelancer,2.35,5.03,6.76,2
35,Male,Manager,4.57,4.04,6.52,0
56,Male,Student,1.27,5.12,4.67,1
33,Female,Software Engineer,3.79,4.52,4.64,0
33,Female,Manager,6.11,7.63,10.0,3
55,Female,Manager,9.38,4.01,10.0,3
58,Female,Student,9.91,6.21,10.0,0
24,Male,Doctor,4.81,6.46,7.26,3
31,Male,Student,4.85,7.92,5.58,2
42,Male,Doctor,2.44,6.61,3.28,1
49,Female,Researcher,5.49,4.62,7.2,3
55,Male,Manager,9.46,6.13,10.0,4
39,Male,Teacher,2.49,8.67,4.18,3
33,Male,Software Engineer,3.4,5.18,3.54,3
46,Male,Student,9.02,5.5,10.0,3
33,Male,Teacher,6.64,8.37,8.15,0
29,Male,Teacher,3.97,7.93,3.28,0
34,Female,Student,8.31,5.48,10.0,0
54,Male,Designer,1.98,7.54,6.19,4
44,Female,Manager,8.73,4.43,10.0,2
42,Male,Designer,5.66,6.71,8.1,2
30,Female,Doctor,7.81,8.35,10.0,0
25,Female,Researcher,5.67,8.21,8.32,3
22,Female,Teacher,3.22,5.01,6.83,0
29,Female,Software Engineer,6.77,6.67,7.81,3
58,Female,Software Engineer,2.39,5.99,1.95,4
20,Female,Teacher,3.07,6.8,5.64,3
52,Female,Designer,5.94,4.38,6.7,3
50,Female,Manager,4.51,8.91,7.21,2
39,Male,Teacher,7.71,6.82,7.15,3
26,Female,Freelancer,6.25,4.6,10.0,0
58,Female,Doctor,4.43,7.21,4.06,1
35,Male,Teacher,3.94,4.04,4.64,4
46,Female,Student,9.22,4.03,10.0,1
56,Female,Designer,1.36,4.9,1.55,4
44,Female,Student,7.22,5.35,8.67,0
53,Other,Student,4.53,5.32,5.87,0
34,Male,Teacher,4.4,6.22,5.52,1
51,Male,Manager,6.87,6.57,7.82,2
20,Female,Teacher,8.65,6.11,10.0,4
22,Male,Manager,7.52,5.87,10.0,2
31,Male,Software Engineer,7.03,7.35,10.0,0
20,Female,Manager,5.47,5.24,7.45,3
40,Male,Researcher,5.22,7.14,5.08,4
56,Male,Student,5.15,8.78,6.24,4
47,Male,Researcher,2.31,6.36,5.04,0
40,Female,Teacher,6.04,6.56,7.07,2
44,Male,Researcher,3.84,7.64,4.23,3
27,Male,Software Engineer,6.56,6.54,7.38,1
42,Female,Freelancer,5.81,4.72,8.57,3
30,Male,Student,9.46,7.05,10.0,2
33,Female,Software Engineer,4.91,6.54,7.17,0
58,Male,Designer,6.98,8.76,8.05,3
51,Female,Doctor,6.34,4.47,7.11,1
54,Female,Student,7.16,6.68,10.0,2
39,Female,Teacher,3.4,7.08,7.16,3
34,Male,Manager,3.32,7.1,4.45,3
40,Male,Designer,6.04,4.3,8.24,3
53,Female,Researcher,8.64,5.64,7.97,0
26,Male,Freelancer,7.48,5.31,10.0,3
19,Female,Software Engineer,5.4,7.4,7.17,0
49,Male,Doctor,3.3,7.68,2.03,1
39,Female,Manager,7.83,5.05,10.0,0
30,Female,Student,9.34,8.13,9.43,1
25,Other,Doctor,2.92,6.43,3.31,4
18,Male,Researcher,8.19,5.31,10.0,4
34,Male,Designer,2.55,5.5,6.41,1
29,Other,Researcher,9.11,5.32,10.0,0
21,Female,Doctor,6.78,7.02,7.5,0
30,Male,Researcher,2.63,6.64,1.85,2
48,Female,Student,1.33,8.69,1.0,4
58,Male,Designer,7.25,5.37,10.0,0
24,Other,Software Engineer,6.45,5.6,9.05,2
40,Male,Student,6.5,4.03,7.94,4
41,Female,Doctor,5.34,5.49,6.81,0
22,Female,Student,6.53,5.25,8.5,1
22,Female,Researcher,8.86,6.01,10.0,3
34,Female,Researcher,9.57,6.48,10.0,3
47,Male,Researcher,4.1,7.35,8.35,4
26,Female,Designer,5.39,4.96,4.86,2
23,Female,Doctor,3.46,6.78,7.53,4
42,Female,Software Engineer,4.7,7.64,7.24,2
36,Female,Freelancer,8.16,5.21,8.48,1
33,Female,Freelancer,4.82,5.76,2.82,3
38,Male,Manager,4.52,5.03,6.04,0
19,Female,Teacher,8.65,4.56,10.0,2
27,Male,Software Engineer,1.01,7.78,1.0,0
33,Male,Student,8.67,5.2,10.0,2
54,Female,Teacher,2.63,5.84,2.87,0
32,Male,Manager,3.47,5.24,6.83,3
30,Male,Manager,4.25,4.22,8.3,4
30,Male,Researcher,8.93,7.64,10.0,3
49,Male,Designer,9.18,7.22,10.0,2
25,Female,Manager,6.95,6.38,8.9,3
35,Female,Freelancer,4.95,7.37,5.48,4
53,Male,Doctor,5.65,8.23,7.92,4
43,Female,Researcher,6.22,7.09,10.0,0
27,Male,Doctor,9.59,8.53,7.08,1
48,Male,Designer,9.72,5.01,10.0,1
50,Female,Manager,8.63,8.42,10.0,2
46,Male,Student,6.25,6.71,10.0,2
22,Female,Software Engineer,4.52,8.21,5.18,1
30,Male,Researcher,3.07,7.72,4.75,2
18,Male,Freelancer,5.81,4.29,8.72,4
40,Male,Teacher,4.11,8.19,8.58,1
57,Male,Designer,1.65,5.69,1.31,0
20,Female,Researcher,5.29,6.12,9.05,3
20,Male,Manager,6.14,4.06,8.36,0
24,Male,Student,6.5,7.79,8.56,4
53,Female,Researcher,1.66,6.33,4.42,4
52,Female,Student,5.35,8.7,5.72,3
32,Male,Teacher,6.9,5.4,8.52,0
57,Other,Researcher,9.65,6.48,10.0,4
20,Male,Designer,1.23,6.06,3.37,3
46,Female,Software Engineer,7.09,7.96,8.85,0
47,Male,Freelancer,1.56,6.68,4.31,4
56,Female,Software Engineer,2.43,6.3,3.7,1
35,Female,Designer,2.56,8.73,2.8,3
28,Male,Doctor,3.96,5.89,8.43,1
55,Female,Freelancer,8.48,6.45,10.0,3
57,Female,Manager,8.71,6.77,10.0,4
18,Female,Software Engineer,4.37,4.27,5.29,4
46,Female,Doctor,4.88,6.63,6.14,1
27,Female,Designer,2.95,5.68,3.0,3
45,Female,Manager,4.89,7.25,7.52,2
48,Female,Student,3.47,7.22,5.15,0
36,Female,Designer,2.57,7.56,4.98,0
20,Male,Student,2.43,6.0,4.89,0
53,Female,Researcher,7.98,4.52,8.7,0
32,Female,Designer,2.05,6.2,3.51,4
50,Other,Freelancer,6.54,6.76,8.23,3
58,Female,Doctor,2.51,4.12,3.31,1
43,Male,Manager,8.54,6.74,10.0,1
33,Female,Doctor,3.47,6.0,7.1,4
53,Female,Manager,1.4,6.39,2.79,4
50,Female,Freelancer,5.07,5.52,5.42,0
37,Female,Designer,10.0,6.46,10.0,2
30,Female,Student,8.32,8.41,10.0,0
50,Male,Designer,6.13,7.94,8.81,4
22,Female,Student,2.7,7.08,3.03,1
54,Female,Doctor,2.06,7.13,3.92,3
31,Male,Teacher,8.55,8.48,10.0,0
44,Male,Software Engineer,8.09,6.4,10.0,2
40,Female,Doctor,5.16,6.7,4.58,0
31,Female,Designer,4.79,8.3,7.85,2
57,Other,Designer,7.74,7.77,10.0,0
21,Other,Student,5.82,6.17,9.56,2
56,Male,Software Engineer,4.64,5.53,6.31,1
36,Female,Manager,3.27,6.59,6.12,3
21,Male,Doctor,2.1,4.6,3.0,1
47,Female,Freelancer,6.35,7.4,8.26,0
36,Male,Software Engineer,8.43,6.32,10.0,3
48,Male,Researcher,7.72,6.97,6.59,2
48,Female,Software Engineer,7.27,8.23,9.68,1
26,Male,Doctor,9.36,5.78,8.69,3
30,Female,Student,4.55,6.49,6.98,0
31,Male,Manager,2.23,6.78,2.86,3
27,Male,Student,1.92,5.4,3.2,4
48,Male,Freelancer,9.6,5.37,10.0,2
54,Female,Student,6.3,6.63,7.46,2
40,Male,Teacher,8.3,5.29,10.0,3
44,Male,Software Engineer,5.82,8.31,8.52,1
23,Female,Teacher,4.59,8.97,4.18,3
43,Male,Student,2.8,5.05,6.26,3
19,Male,Manager,8.71,6.88,10.0,0
30,Female,Doctor,1.57,4.73,1.98,3
36,Male,Software Engineer,9.1,4.93,10.0,2
18,Male,Doctor,2.85,7.83,4.42,0
57,Female,Designer,1.09,5.0,3.52,3
49,Female,Software Engineer,1.94,7.75,4.44,3
39,Female,Doctor,8.95,6.02,8.98,2
46,Other,Student,1.66,6.4,2.43,0
19,Male,Teacher,4.2,5.3,3.29,4
57,Other,Doctor,3.25,6.74,4.15,3
55,Female,Freelancer,1.33,5.66,1.0,4
28,Female,Manager,5.78,4.87,8.61,2
34,Male,Researcher,9.98,4.7,10.0,1
25,Female,Designer,8.68,9.0,9.67,1
39,Male,Student,2.52,5.73,2.97,3
21,Female,Freelancer,8.96,8.02,10.0,3
28,Male,Designer,5.07,5.71,6.16,2
25,Female,Manager,3.46,7.11,5.73,0
26,Female,Manager,6.76,8.21,8.44,3
43,Male,Teacher,2.95,7.48,5.22,1
19,Female,Researcher,8.92,4.35,10.0,2
33,Female,Designer,6.62,4.96,10.0,0
48,Female,Manager,2.22,8.37,5.48,2
23,Male,Doctor,6.14,6.36,8.12,3
38,Female,Manager,5.59,6.99,5.36,1
